Date,Open,High,Low,Close,Adj Close,Volume
2007-11-30,301.9700012207031,303.5400085449219,301.5899963378906,303.3299865722656,303.3299865722656,190048600
2007-12-03,303.32000732421875,303.5299987792969,301.6000061035156,302.0199890136719,302.0199890136719,133376600
2007-12-04,302.0199890136719,302.8500061035156,301.6099853515625,301.7099914550781,301.7099914550781,156595200
2007-12-05,301.5,303.8800048828125,301.5,303.510009765625,303.510009765625,184049300
2007-12-06,303.510009765625,305.8800048828125,302.6400146484375,305.5400085449219,305.5400085449219,148648000
2007-12-07,305.510009765625,307.3500061035156,305.19000244140625,305.4700012207031,305.4700012207031,137917400
2007-12-10,305.4700012207031,307.0299987792969,305.4700012207031,306.6099853515625,306.6099853515625,113288900
2007-12-11,306.6099853515625,307.7099914550781,302.489990234375,302.6400146484375,302.6400146484375,178889200
2007-12-12,302.5,307.0799865722656,302.1000061035156,304.54998779296875,304.54998779296875,212620500
2007-12-13,304.54998779296875,304.8699951171875,302.54998779296875,304.70001220703125,304.70001220703125,164789500
2007-12-14,304.70001220703125,304.70001220703125,301.9200134277344,301.9700012207031,301.9700012207031,159600100
2007-12-17,301.9700012207031,301.9700012207031,299.20001220703125,299.32000732421875,299.32000732421875,170578500
2007-12-18,299.32000732421875,300.6099853515625,297.8900146484375,299.5899963378906,299.5899963378906,163760800
2007-12-19,299.55999755859375,301.6000061035156,299.0199890136719,300.1400146484375,300.1400146484375,145375300
2007-12-20,300.1400146484375,301.3699951171875,299.2200012207031,300.5899963378906,300.5899963378906,167008500
2007-12-21,300.1300048828125,304.2300109863281,300.1300048828125,303.8699951171875,303.8699951171875,225722600
2007-12-24,303.8599853515625,305.7200012207031,303.8599853515625,305.1600036621094,305.1600036621094,50587400
2007-12-26,305.1499938964844,305.1499938964844,303.6400146484375,304.5899963378906,304.5899963378906,88690800
2007-12-27,304.5799865722656,304.5799865722656,301.6499938964844,301.7099914550781,301.7099914550781,95740800
2007-12-28,301.7099914550781,304.0,301.6499938964844,302.67999267578125,302.67999267578125,87642000
2007-12-31,302.67999267578125,302.67999267578125,299.2699890136719,299.54998779296875,299.54998779296875,101348400
2008-01-02,299.5199890136719,299.6300048828125,294.6400146484375,295.4800109863281,295.4800109863281,166632900
2008-01-03,295.4800109863281,296.80999755859375,294.32000732421875,294.6000061035156,294.6000061035156,227125300
2008-01-04,294.6000061035156,295.8800048828125,292.69000244140625,292.92999267578125,292.92999267578125,187558600
2008-01-07,292.92999267578125,297.760009765625,292.92999267578125,296.57000732421875,296.57000732421875,129721100
2008-01-08,298.0,301.8500061035156,296.7900085449219,297.17999267578125,297.17999267578125,223141800
2008-01-09,297.17999267578125,299.69000244140625,296.6300048828125,299.69000244140625,299.69000244140625,249756000
2008-01-10,299.69000244140625,302.8299865722656,298.6199951171875,301.92999267578125,301.92999267578125,221137000
2008-01-11,301.9200134277344,301.9200134277344,294.9800109863281,295.75,295.75,223213600
2008-01-14,295.75,296.8500061035156,294.3800048828125,295.05999755859375,295.05999755859375,184299300
2008-01-15,295.05999755859375,295.05999755859375,291.0299987792969,291.19000244140625,291.19000244140625,204038700
2008-01-16,290.95001220703125,292.80999755859375,290.3599853515625,290.489990234375,290.489990234375,226685300
2008-01-17,290.4700012207031,291.7699890136719,286.4100036621094,286.5799865722656,286.5799865722656,231465300
2008-01-18,286.5799865722656,288.760009765625,281.9599914550781,283.5899963378906,283.5899963378906,262385000
2008-01-22,283.5899963378906,283.5899963378906,274.0299987792969,279.489990234375,279.489990234375,305948100
2008-01-23,279.45001220703125,283.3699951171875,274.07000732421875,282.6700134277344,282.6700134277344,312051400
2008-01-24,282.6300048828125,283.42999267578125,279.94000244140625,281.7300109863281,281.7300109863281,246401500
2008-01-25,281.7300109863281,282.2699890136719,277.489990234375,277.8900146484375,277.8900146484375,144515200
2008-01-28,277.8900146484375,281.25,277.8900146484375,281.25,281.25,188096500
2008-01-29,281.25,282.04998779296875,279.54998779296875,280.7900085449219,280.7900085449219,199557600
2008-01-30,280.7900085449219,283.2699890136719,278.7300109863281,279.42999267578125,279.42999267578125,207050500
2008-01-31,279.42999267578125,284.510009765625,277.4599914550781,283.55999755859375,283.55999755859375,296686300
2008-02-01,283.55999755859375,286.6400146484375,283.1000061035156,286.1400146484375,286.1400146484375,213060300
2008-02-04,286.1400146484375,286.1400146484375,283.9599914550781,284.0799865722656,284.0799865722656,158012800
2008-02-05,284.0799865722656,284.0799865722656,278.760009765625,278.760009765625,278.760009765625,210703000
2008-02-06,278.760009765625,280.6199951171875,277.6700134277344,278.0,278.0,186232000
2008-02-07,277.95001220703125,282.260009765625,277.95001220703125,282.1700134277344,282.1700134277344,214044800
2008-02-08,282.1700134277344,282.4800109863281,279.6199951171875,280.010009765625,280.010009765625,175151300
2008-02-11,280.010009765625,282.8699951171875,279.4100036621094,282.8699951171875,282.8699951171875,159710900
2008-02-12,282.8699951171875,286.3800048828125,282.8699951171875,285.67999267578125,285.67999267578125,181260000
2008-02-13,285.6700134277344,287.5,285.6700134277344,286.4200134277344,286.4200134277344,177566800
2008-02-14,286.3800048828125,287.2099914550781,282.8800048828125,283.7300109863281,283.7300109863281,183513800
2008-02-15,283.7300109863281,284.9700012207031,283.19000244140625,284.7900085449219,284.7900085449219,217689200
2008-02-19,284.7699890136719,286.3699951171875,284.0,284.6199951171875,284.6199951171875,182552700
2008-02-20,284.6199951171875,284.760009765625,282.239990234375,283.95001220703125,283.95001220703125,102755700
2008-02-21,285.05999755859375,286.3699951171875,283.3699951171875,284.0199890136719,284.0199890136719,202038200
2008-02-22,284.0199890136719,285.9200134277344,282.1600036621094,285.760009765625,285.760009765625,164511900
2008-02-25,285.760009765625,287.3999938964844,285.42999267578125,286.2300109863281,286.2300109863281,93600400
2008-02-26,287.6000061035156,290.0400085449219,287.20001220703125,289.7799987792969,289.7799987792969,171957500
2008-02-27,289.7699890136719,290.0199890136719,288.1600036621094,289.2900085449219,289.2900085449219,165352400
2008-02-28,289.2699890136719,289.2699890136719,286.7799987792969,288.19000244140625,288.19000244140625,100909900
2008-02-29,287.6499938964844,287.6499938964844,282.1199951171875,282.8299865722656,282.8299865722656,178580300
2008-03-03,282.82000732421875,284.0799865722656,281.760009765625,284.05999755859375,284.05999755859375,165023300
2008-03-04,284.05999755859375,285.3299865722656,282.5899963378906,284.6600036621094,284.6600036621094,199199600
2008-03-05,284.5199890136719,286.760009765625,283.45001220703125,285.44000244140625,285.44000244140625,188149000
2008-03-06,285.4100036621094,285.4800109863281,282.57000732421875,282.7799987792969,282.7799987792969,162177200
2008-03-07,282.7799987792969,283.5400085449219,280.7300109863281,281.3999938964844,281.3999938964844,178233500
2008-03-10,281.3999938964844,282.4700012207031,280.3299865722656,280.3800048828125,280.3800048828125,168415900
2008-03-11,280.3800048828125,285.45001220703125,280.3800048828125,285.45001220703125,285.45001220703125,204807700
2008-03-12,285.0199890136719,286.8399963378906,284.010009765625,284.3399963378906,284.3399963378906,177407900
2008-03-13,284.3399963378906,284.8399963378906,280.6499938964844,284.3399963378906,284.3399963378906,219421600
2008-03-14,284.3399963378906,284.8800048828125,279.7699890136719,280.1700134277344,280.1700134277344,120177600
2008-03-17,279.45001220703125,280.0899963378906,277.7699890136719,278.54998779296875,278.54998779296875,203480000
2008-03-18,278.54998779296875,285.2900085449219,278.54998779296875,285.2900085449219,285.2900085449219,201189700
2008-03-19,285.260009765625,287.75,283.510009765625,283.6000061035156,283.6000061035156,204826500
2008-03-20,283.6000061035156,288.80999755859375,283.6000061035156,288.1700134277344,288.1700134277344,249851300
2008-03-24,288.1700134277344,291.2900085449219,288.1700134277344,291.04998779296875,291.04998779296875,165054500
2008-03-25,291.0400085449219,292.2300109863281,290.5299987792969,291.8699951171875,291.8699951171875,160441100
2008-03-26,291.8699951171875,291.8699951171875,290.45001220703125,291.0299987792969,291.0299987792969,140813300
2008-03-27,291.0299987792969,292.82000732421875,290.2200012207031,290.4100036621094,290.4100036621094,184743700
