Date,Open,High,Low,Close,Adj Close,Volume
2020-03-31,1441.5999755859375,1463.43994140625,1406.8800048828125,1414.3599853515625,1414.3599853515625,659471400
2020-04-01,1414.3599853515625,1414.3599853515625,1336.530029296875,1347.6800537109375,1347.6800537109375,573582200
2020-04-02,1347.6800537109375,1379.1600341796875,1336.530029296875,1378.3599853515625,1378.3599853515625,534842100
2020-04-03,1378.3599853515625,1386.050048828125,1339.4300537109375,1355.5999755859375,1355.5999755859375,454965300
2020-04-06,1355.5999755859375,1481.25,1355.5999755859375,1474.5899658203125,1474.5899658203125,612493600
2020-04-07,1474.5899658203125,1523.81005859375,1457.3499755859375,1458.9300537109375,1458.9300537109375,618861000
2020-04-08,1458.9300537109375,1503.5,1458.9300537109375,1498.9599609375,1498.9599609375,477416400
2020-04-09,1498.9599609375,1523.199951171875,1488.1199951171875,1499.199951171875,1499.199951171875,548872400
2020-04-13,1499.199951171875,1503.25,1471.4200439453125,1502.239990234375,1502.239990234375,410631600
2020-04-14,1502.239990234375,1566.300048828125,1502.239990234375,1564.8599853515625,1564.8599853515625,498920100
2020-04-15,1564.8599853515625,1564.8599853515625,1519.06005859375,1530.6500244140625,1530.6500244140625,435592600
2020-04-16,1530.6500244140625,1552.760009765625,1523.97998046875,1549.6700439453125,1549.6700439453125,516523700
2020-04-17,1549.6700439453125,1575.760009765625,1547.3499755859375,1571.0,1571.0,521453500
2020-04-20,1571.0,1571.0,1542.739990234375,1542.9599609375,1542.9599609375,440565900
2020-04-21,1542.9599609375,1542.9599609375,1470.8499755859375,1479.6800537109375,1479.6800537109375,577229900
2020-04-22,1479.6800537109375,1543.7900390625,1479.6800537109375,1536.9300537109375,1536.9300537109375,422968200
2020-04-23,1536.9300537109375,1557.6199951171875,1525.199951171875,1526.3399658203125,1526.3399658203125,418147100
2020-04-24,1526.3399658203125,1558.5,1523.030029296875,1558.5,1558.5,431738600
2020-04-27,1558.5,1577.2900390625,1558.5,1572.68994140625,1572.68994140625,389975500
2020-04-28,1572.68994140625,1593.199951171875,1549.2099609375,1550.5799560546875,1550.5799560546875,440243200
2020-04-29,1550.5799560546875,1620.22998046875,1550.5799560546875,1615.97998046875,1615.97998046875,552163000
2020-04-30,1615.97998046875,1616.6300048828125,1595.8299560546875,1608.5999755859375,1608.5999755859375,497343500
2020-05-01,1608.5999755859375,1608.5999755859375,1557.0,1561.699951171875,1561.699951171875,472502700
2020-05-04,1561.699951171875,1584.9100341796875,1549.0799560546875,1583.9200439453125,1583.9200439453125,370288400
2020-05-05,1583.9200439453125,1626.1300048828125,1583.9200439453125,1606.47998046875,1606.47998046875,379642700
2020-05-06,1606.47998046875,1633.3699951171875,1606.47998046875,1617.9300537109375,1617.9300537109375,366891500
2020-05-07,1617.9300537109375,1651.010009765625,1617.9300537109375,1642.449951171875,1642.449951171875,391890100
2020-05-08,1642.449951171875,1665.72998046875,1642.449951171875,1665.4000244140625,1665.4000244140625,367558300
2020-05-11,1665.4000244140625,1685.8800048828125,1650.510009765625,1676.989990234375,1676.989990234375,389635200
2020-05-12,1676.989990234375,1687.8199462890625,1640.56005859375,1641.1800537109375,1641.1800537109375,391596200
2020-05-13,1641.1800537109375,1654.550048828125,1592.1300048828125,1613.47998046875,1613.47998046875,510446200
2020-05-14,1613.47998046875,1634.1700439453125,1584.6099853515625,1633.760009765625,1633.760009765625,489364700
2020-05-15,1633.760009765625,1642.1400146484375,1603.25,1640.6600341796875,1640.6600341796875,552247600
2020-05-18,1640.6600341796875,1691.6500244140625,1640.6600341796875,1682.7099609375,1682.7099609375,434325700
2020-05-19,1682.7099609375,1701.9100341796875,1675.3599853515625,1675.9100341796875,1675.9100341796875,387282700
2020-05-20,1675.9100341796875,1714.68994140625,1675.9100341796875,1711.3599853515625,1711.3599853515625,401606400
2020-05-21,1711.3599853515625,1715.1199951171875,1686.6800537109375,1687.4300537109375,1687.4300537109375,345541200
2020-05-22,1687.4300537109375,1695.489990234375,1678.3800048828125,1694.510009765625,1694.510009765625,312532400
2020-05-26,1694.510009765625,1728.3399658203125,1690.739990234375,1692.530029296875,1692.530029296875,430337400
2020-05-27,1692.530029296875,1702.199951171875,1656.280029296875,1701.699951171875,1701.699951171875,529797400
2020-05-28,1701.699951171875,1729.3599853515625,1694.18994140625,1698.4200439453125,1698.4200439453125,471076300
2020-05-29,1698.4200439453125,1723.5,1689.8800048828125,1718.489990234375,1718.489990234375,637244100
2020-06-01,1718.489990234375,1722.68994140625,1704.47998046875,1718.8699951171875,1718.8699951171875,331161000
2020-06-02,1718.8699951171875,1735.27001953125,1706.6400146484375,1734.97998046875,1734.97998046875,414607000
2020-06-03,1734.97998046875,1753.6500244140625,1734.97998046875,1749.280029296875,1749.280029296875,401548500
2020-06-04,1749.280029296875,1754.050048828125,1724.8399658203125,1734.5799560546875,1734.5799560546875,394314200
2020-06-05,1734.5799560546875,1785.1600341796875,1734.5799560546875,1781.199951171875,1781.199951171875,487352000
2020-06-08,1781.199951171875,1789.47998046875,1760.739990234375,1789.2099609375,1789.2099609375,382234200
2020-06-09,1789.2099609375,1806.1800537109375,1778.219970703125,1797.81005859375,1797.81005859375,407068100
2020-06-10,1797.81005859375,1841.010009765625,1797.81005859375,1828.239990234375,1828.239990234375,453208000
2020-06-11,1828.239990234375,1828.239990234375,1721.739990234375,1721.9599609375,1721.9599609375,569239400
2020-06-12,1721.9599609375,1776.8399658203125,1714.510009765625,1745.1099853515625,1745.1099853515625,490739000
2020-06-15,1745.1099853515625,1768.9599609375,1707.6500244140625,1760.27001953125,1760.27001953125,415793800
2020-06-16,1760.27001953125,1814.4200439453125,1760.27001953125,1798.25,1798.25,450995700
2020-06-17,1798.25,1815.550048828125,1796.449951171875,1798.8299560546875,1798.8299560546875,354367200
2020-06-18,1798.8299560546875,1808.6400146484375,1792.8499755859375,1807.5400390625,1807.5400390625,332257300
2020-06-19,1807.5400390625,1830.3699951171875,1785.6800537109375,1793.719970703125,1793.719970703125,687401600
