Date,Open,High,Low,Close,Adj Close,Volume
2020-01-31,654.5800170898438,658.5399780273438,646.469970703125,648.25,648.25,163260600
2020-02-03,650.6300048828125,652.97998046875,647.47998046875,648.1900024414062,648.1900024414062,123877300
2020-02-04,651.989990234375,656.2000122070312,650.47998046875,651.72998046875,651.72998046875,124527300
2020-02-05,653.5999755859375,657.3900146484375,653.1199951171875,656.6699829101562,656.6699829101562,136501100
2020-02-06,657.260009765625,662.3499755859375,656.239990234375,658.8400268554688,658.8400268554688,126974400
2020-02-07,658.4199829101562,661.0800170898438,657.0,660.010009765625,660.010009765625,107634200
2020-02-10,659.8800048828125,663.780029296875,659.8800048828125,662.47998046875,662.47998046875,92691600
2020-02-11,662.9500122070312,662.9500122070312,659.6400146484375,660.0900268554688,660.0900268554688,97724200
2020-02-12,660.4199829101562,660.7999877929688,658.1199951171875,659.8300170898438,659.8300170898438,108806600
2020-02-13,660.0900268554688,664.9099731445312,657.1599731445312,663.47998046875,663.47998046875,127263000
2020-02-14,663.9099731445312,665.3499755859375,663.010009765625,665.3499755859375,665.3499755859375,113151400
2020-02-18,664.219970703125,665.5499877929688,661.4600219726562,662.6099853515625,662.6099853515625,146451300
2020-02-19,663.0700073242188,664.7999877929688,662.0399780273438,662.0599975585938,662.0599975585938,100075200
2020-02-20,660.75,663.3300170898438,656.760009765625,662.72998046875,662.72998046875,95964100
2020-02-21,660.8200073242188,665.5800170898438,660.5499877929688,664.5700073242188,664.5700073242188,116474400
2020-02-24,655.6500244140625,659.77001953125,647.7000122070312,648.0599975585938,648.0599975585938,148080500
2020-02-25,648.3200073242188,652.1199951171875,634.5800170898438,636.72998046875,636.72998046875,152194600
2020-02-26,638.6300048828125,644.6500244140625,633.3699951171875,633.6300048828125,633.6300048828125,160981900
2020-02-27,628.25,633.5599975585938,607.7100219726562,607.8599853515625,607.8599853515625,203751200
2020-02-28,597.02001953125,597.02001953125,575.4400024414062,595.2100219726562,595.2100219726562,304824700
2020-03-02,598.3900146484375,628.1300048828125,597.9299926757812,627.8400268554688,627.8400268554688,228164500
2020-03-03,628.0599975585938,639.1900024414062,614.8300170898438,619.6199951171875,619.6199951171875,209354200
2020-03-04,625.1199951171875,650.3300170898438,625.1199951171875,650.1300048828125,650.1300048828125,175070000
2020-03-05,637.5399780273438,645.8800048828125,631.1900024414062,637.1799926757812,637.1799926757812,187240000
2020-03-06,619.0599975585938,635.5700073242188,615.8800048828125,632.2899780273438,632.2899780273438,195557400
2020-03-09,613.1099853515625,621.52001953125,598.8599853515625,604.4099731445312,604.4099731445312,238896300
2020-03-10,615.8699951171875,623.219970703125,594.8900146484375,622.0900268554688,622.0900268554688,234693400
2020-03-11,607.280029296875,609.77001953125,584.6699829101562,591.6400146484375,591.6400146484375,214987200
2020-03-12,562.1799926757812,573.760009765625,534.8200073242188,537.0,537.0,288761000
2020-03-13,557.75,582.3400268554688,542.0900268554688,582.1599731445312,582.1599731445312,278690500
2020-03-16,531.739990234375,570.75,522.97998046875,541.4500122070312,541.4500122070312,279784200
2020-03-17,555.4500122070312,589.1500244140625,551.6699829101562,586.9000244140625,586.9000244140625,324776100
2020-03-18,565.7899780273438,584.5499877929688,546.4500122070312,568.9099731445312,568.9099731445312,351749800
2020-03-19,568.0900268554688,569.0399780273438,548.0399780273438,552.3699951171875,552.3699951171875,276756200
2020-03-20,551.219970703125,553.2000122070312,511.80999755859375,516.280029296875,516.280029296875,328167400
2020-03-23,510.94000244140625,520.9199829101562,491.30999755859375,500.95001220703125,500.95001220703125,288550500
2020-03-24,520.5,528.4199829101562,512.3900146484375,525.1900024414062,525.1900024414062,277176900
2020-03-25,521.0999755859375,541.3599853515625,514.6300048828125,524.2899780273438,524.2899780273438,280122400
2020-03-26,530.4000244140625,556.8699951171875,529.3599853515625,554.030029296875,554.030029296875,256487600
2020-03-27,544.1599731445312,565.4600219726562,543.1699829101562,550.0499877929688,550.0499877929688,201935100
2020-03-30,558.489990234375,573.1300048828125,557.9099731445312,571.52001953125,571.52001953125,189247600
